 05/04/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
CO2,5429,5405,5363,5188,5151,5131,5186,5139,5074,5055,5032,4992,4977,4938,4836,4719,4646,4596,4588,4608,4612,4610,4599,4570,4528,4556,4635,4607,4586,4619,4642,4617,4629,4604,4614,4593,4539,4532,4551,4500,4490,4483,4432,4436,4384,4411,4395,4400,4392,4408,4398,4374,4409,4447,4453,4431,4434,4477,4527,4561,4588,4687,4745,4783,4837,4947,4948,4944,4968,5044,5057,5100,5171,5205,5409,5348,5354,5303,5212,5152,5091,5006,4957,4896,4818,4820,4824,4628,4443,4265,4076,3921,3803,3685,3503,3400,3302,3214,3260,3205,3116,3041,2952,2911,2854,2813,2755,2695,2658,2638,2573,2563,2542,2515,2490,2471,2436,2374,2327,2264,2240,2197,2213,2214,2211,2197,2183,2153,2148,2116,2102,1979,1959,1890,1845,1917,2032,2084,2053,2060,2079,2058,2071,2035,2020,2036,2038,2102,2143,2172,2183,2168,2162,2194,2210,2240,2216,2315,2350,2363,2400,2403,2365,2383,2400,2424,2461,2480,2496,2495,2484,2493,2505,2498,2512,2556,2602,2626,2670,2690,2740,2817,2891,2936,2994,3020,3097,3133,3169,3217,3289,3349,3384,3402,3356,3419,3495,3579,3631,3672,3707,3770,3868,3965,4056,4160,4180,4286,4413,4596,4780,4803,4978,5206,5373,5636,5860,6090,6277,6531,6785,6868,7030,7177,7424,7446,7524,7659,7769,7872,7965,7956,7977,8020,7971,7952,8028,8109,8094,8150,8192,8231,8217,8204,8225,8196,8169,8124,8037,7920,7920,7957,7927,7860,7877,7846,7784,7687,7640,7631,7581,7536,7494,7442,7268,7264,7142,7030,6993,6904,6844,6771,6719,6662,6629,6614,6616,6628,6650,6617,6544,6500,6441,6437,6440,6420,6411,6380
